EID,Cites,Keyword
2-s2.0-84877814588,91,Gram positive infection
2-s2.0-84877814588,91,hemolysis
2-s2.0-84877814588,91,human
2-s2.0-84877814588,91,material coating
2-s2.0-84877814588,91,membrane damage
2-s2.0-84877814588,91,methicillin resistant Staphylococcus aureus
2-s2.0-84877814588,91,minimum bactericidal concentration
2-s2.0-84877814588,91,minimum inhibitory concentration
2-s2.0-84877814588,91,molecular weight
2-s2.0-84877814588,91,nonhuman
2-s2.0-84877814588,91,photodynamic therapy
2-s2.0-84877814588,91,polymerization
2-s2.0-84877814588,91,review
2-s2.0-84877814588,91,structure activity relation
2-s2.0-84877814588,91,surface charge
2-s2.0-84877814588,91,viral gene therapy
2-s2.0-84877814588,91,wound dressing
2-s2.0-84877814588,91,zeta potential
2-s2.0-84877814588,91,animal
2-s2.0-84877814588,91,Bacterial Infections
2-s2.0-84877814588,91,bacterium
2-s2.0-84877814588,91,chemistry
2-s2.0-84877814588,91,drug effects
2-s2.0-84877814588,91,fungus
2-s2.0-84877814588,91,microbial sensitivity test
2-s2.0-84877814588,91,Mycoses
2-s2.0-84877814588,91,Animals
2-s2.0-84877814588,91,Anti-Infective Agents
2-s2.0-84877814588,91,Bacteria
2-s2.0-84877814588,91,Bacterial Infections
2-s2.0-84877814588,91,Cations
2-s2.0-84877814588,91,Fungi
2-s2.0-84877814588,91,Humans
2-s2.0-84877814588,91,Lipids
2-s2.0-84877814588,91,Microbial Sensitivity Tests
2-s2.0-84877814588,91,Mycoses
2-s2.0-84877814588,91,Polymers
2-s2.0-84877814588,91,Surface-Active Agents
2-s2.0-77958106713,90,Alternative approach
2-s2.0-77958106713,90,Anisotropic RBF
2-s2.0-77958106713,90,Bench-mark problems
2-s2.0-77958106713,90,Dual formulations
2-s2.0-77958106713,90,Embedded methods
2-s2.0-77958106713,90,Feature selection
2-s2.0-77958106713,90,Feature selection and classification
2-s2.0-77958106713,90,Real-world
2-s2.0-77958106713,90,Support vector
2-s2.0-77958106713,90,Classifiers
2-s2.0-77958106713,90,Mathematical programming
2-s2.0-77958106713,90,Support vector machines
2-s2.0-77958106713,90,Vectors
2-s2.0-77958106713,90,Feature extraction
2-s2.0-80051629482,89,Complete basis set limit
2-s2.0-80051629482,89,Density-functional methods
2-s2.0-80051629482,89,Dispersion energies
2-s2.0-80051629482,89,Empirical parameters
2-s2.0-80051629482,89,Non-covalent interaction
2-s2.0-80051629482,89,Parameterized model
2-s2.0-80051629482,89,Perturbative triple excitations
2-s2.0-80051629482,89,Total interaction energy
2-s2.0-80051629482,89,Biochemistry
2-s2.0-80051629482,89,Ions
2-s2.0-80051629482,89,Quantum chemistry
2-s2.0-80051629482,89,Benchmarking
2-s2.0-84911893049,88,Algorithms
2-s2.0-84911893049,88,Convex optimization
2-s2.0-84911893049,88,Delay control systems
2-s2.0-84911893049,88,Design
2-s2.0-84911893049,88,Filter banks
2-s2.0-84911893049,88,Fuzzy systems
2-s2.0-84911893049,88,Numerical methods
2-s2.0-84911893049,88,Optimization
2-s2.0-84911893049,88,Time delay
2-s2.0-84911893049,88,Convex optimization problems
2-s2.0-84911893049,88,Dissipativity analysis
2-s2.0-84911893049,88,Filter designs
2-s2.0-84911893049,88,Numerical algorithms
2-s2.0-84911893049,88,Reliable filtering
2-s2.0-84911893049,88,Strictly dissipative
2-s2.0-84911893049,88,T-s fuzzy time-delay systems
2-s2.0-84911893049,88,Time-varying delay
2-s2.0-84911893049,88,Fuzzy filters
2-s2.0-80053633990,86,Current harmonics
2-s2.0-80053633990,86,DC link voltage control
2-s2.0-80053633990,86,Maximum Power Point Tracking
2-s2.0-80053633990,86,Modulation techniques
2-s2.0-80053633990,86,Multilevel inverter
2-s2.0-80053633990,86,Neutral point clamped inverters
2-s2.0-80053633990,86,New modulation
2-s2.0-80053633990,86,P-q theory
2-s2.0-80053633990,86,Photovoltaic power systems
2-s2.0-80053633990,86,Photovoltaic systems
2-s2.0-80053633990,86,Pulsewidth-modulated power converters
2-s2.0-80053633990,86,Reference vectors
2-s2.0-80053633990,86,Simulation model
2-s2.0-80053633990,86,System utilization
2-s2.0-80053633990,86,Three-phase inverter
2-s2.0-80053633990,86,Transformerless
2-s2.0-80053633990,86,Zero vectors
2-s2.0-80053633990,86,Active filters
2-s2.0-80053633990,86,Computer simulation
2-s2.0-80053633990,86,DC power transmission
2-s2.0-80053633990,86,Electric inverters
2-s2.0-80053633990,86,Energy conversion
2-s2.0-80053633990,86,Frequency modulation
2-s2.0-80053633990,86,Photovoltaic effects
2-s2.0-80053633990,86,Vectors
2-s2.0-80053633990,86,Leakage currents
2-s2.0-84861574837,85,ACO
2-s2.0-84861574837,85,Ant Colony Optimization (ACO)
2-s2.0-84861574837,85,Bio-inspired
2-s2.0-84861574837,85,Complex problems
2-s2.0-84861574837,85,Complex task
2-s2.0-84861574837,85,Optimization algorithms
2-s2.0-84861574837,85,Optimization method
2-s2.0-84861574837,85,Parameter values
2-s2.0-84861574837,85,PSO
2-s2.0-84861574837,85,Type-2 fuzzy logic
2-s2.0-84861574837,85,Type-2 fuzzy systems
2-s2.0-84861574837,85,Artificial intelligence
2-s2.0-84861574837,85,Constrained optimization
2-s2.0-84861574837,85,Fuzzy logic
2-s2.0-84861574837,85,Genetic algorithms
2-s2.0-84861574837,85,Optimization
2-s2.0-84861574837,85,Particle swarm optimization (PSO)
2-s2.0-84861574837,85,Fuzzy systems
2-s2.0-84888294131,83,acetone
2-s2.0-84888294131,83,bromine
2-s2.0-84888294131,83,bromobenzene
2-s2.0-84888294131,83,carbonyl derivative
2-s2.0-84888294131,83,chlorine
2-s2.0-84888294131,83,fluorine
2-s2.0-84888294131,83,article
2-s2.0-84888294131,83,chemical bond
2-s2.0-84888294131,83,chemical interaction
2-s2.0-84888294131,83,controlled study
2-s2.0-84888294131,83,diffraction
2-s2.0-84888294131,83,dispersion
2-s2.0-84888294131,83,electron
2-s2.0-84888294131,83,polarization
2-s2.0-84888294131,83,priority journal
2-s2.0-84888294131,83,static electricity
2-s2.0-79959343210,83,Co-innovation
2-s2.0-79959343210,83,collaborative networked organisations
2-s2.0-79959343210,83,customer communities
2-s2.0-79959343210,83,interactive marketing
2-s2.0-79959343210,83,open-innovation
2-s2.0-79959343210,83,value co-creation
2-s2.0-79959343210,83,value systems
2-s2.0-79959343210,83,Virtual breeding environments
2-s2.0-79959343210,83,Virtual organisations
2-s2.0-79959343210,83,Customer satisfaction
2-s2.0-79959343210,83,Sales
2-s2.0-79959343210,83,Societies and institutions
2-s2.0-79959343210,83,User interfaces
2-s2.0-79959343210,83,Innovation
2-s2.0-84863740147,82,Adaptive current controller
2-s2.0-84863740147,82,Adaptive feedback
2-s2.0-84863740147,82,Closed-loop
2-s2.0-84863740147,82,Current controller
2-s2.0-84863740147,82,Current distortion
2-s2.0-84863740147,82,Digital implementation
2-s2.0-84863740147,82,Feedback theory
2-s2.0-84863740147,82,Grid impedance
2-s2.0-84863740147,82,Grid voltage
2-s2.0-84863740147,82,Grid-connected
2-s2.0-84863740147,82,Grid-connected converters
2-s2.0-84863740147,82,LCL filters
2-s2.0-84863740147,82,Model reference adaptive
2-s2.0-84863740147,82,Modulation voltage
2-s2.0-84863740147,82,Proportional-plus-integral controllers
2-s2.0-84863740147,82,Pulsewidths
2-s2.0-84863740147,82,Resonant controller
2-s2.0-84863740147,82,Steady state
2-s2.0-84863740147,82,Electric current control
2-s2.0-84863740147,82,Model reference adaptive control
2-s2.0-84863740147,82,State feedback
2-s2.0-84863740147,82,Power converters
2-s2.0-84873374990,80,Active power
2-s2.0-84873374990,80,Control schemes
2-s2.0-84873374990,80,Dc-link
2-s2.0-84873374990,80,DC-link voltages
2-s2.0-84873374990,80,Grid connections
2-s2.0-84873374990,80,Grid voltage
2-s2.0-84873374990,80,Grid-side converter
2-s2.0-84873374990,80,Low-voltage ride-through
2-s2.0-84873374990,80,Mechanical systems
2-s2.0-84873374990,80,Neutral point clamped converters
2-s2.0-84873374990,80,Neutral-point-clamped converter
2-s2.0-84873374990,80,Power system operators
2-s2.0-84873374990,80,Rotor inertia
2-s2.0-84873374990,80,Stored energy
2-s2.0-84873374990,80,Transient operation
2-s2.0-84873374990,80,Wind power capacity
2-s2.0-84873374990,80,Electric power generation
2-s2.0-84873374990,80,Wind power
2-s2.0-84873374990,80,Electric power transmission networks
2-s2.0-84866621706,80,Dynamic operations
2-s2.0-84866621706,80,Fast dynamics
2-s2.0-84866621706,80,Finite control set
2-s2.0-84866621706,80,Flexible control
2-s2.0-84866621706,80,Flux control
2-s2.0-84866621706,80,Induction machine drive
2-s2.0-84866621706,80,Operating points
2-s2.0-84866621706,80,Optimization method
2-s2.0-84866621706,80,Predictive control
2-s2.0-84866621706,80,Ranking approach
2-s2.0-84866621706,80,Steady state
2-s2.0-84866621706,80,Voltage source inverter
2-s2.0-84866621706,80,Weighting factors
2-s2.0-84866621706,80,Cost functions
2-s2.0-84866621706,80,Model predictive control
2-s2.0-84866621706,80,Multiobjective optimization
2-s2.0-84866621706,80,Predictive control systems
2-s2.0-80051771432,80,Controller designs
2-s2.0-80051771432,80,Doubly fed induction generators
2-s2.0-80051771432,80,Doubly-fed induction generator
2-s2.0-80051771432,80,Fast dynamics
2-s2.0-80051771432,80,Fault operation
2-s2.0-80051771432,80,Fault ride through capability
2-s2.0-80051771432,80,Flux equations
2-s2.0-80051771432,80,Grid-connected
2-s2.0-80051771432,80,Low-voltage
2-s2.0-80051771432,80,Network faults
2-s2.0-80051771432,80,Nominal models
2-s2.0-80051771432,80,Reactive support
2-s2.0-80051771432,80,Reference frame
2-s2.0-80051771432,80,Robust controllers
2-s2.0-80051771432,80,Unbalanced voltages
2-s2.0-80051771432,80,Asynchronous generators
2-s2.0-80051771432,80,Electric fault currents
2-s2.0-80051771432,80,Power quality
2-s2.0-80051771432,80,Robust control
2-s2.0-80051771432,80,Wind turbines
2-s2.0-80051771432,80,Controllers
2-s2.0-84878128253,77,Issues and challenges
2-s2.0-84878128253,77,Matrix converter
2-s2.0-84878128253,77,Matrix converter technology
2-s2.0-84878128253,77,State of the art
2-s2.0-84878128253,77,Industrial applications
2-s2.0-84878128253,77,Power converters
2-s2.0-79955775180,77,Benchmark examples
2-s2.0-79955775180,77,Control applications
2-s2.0-79955775180,77,Distributed control
2-s2.0-79955775180,77,Optimal controls
2-s2.0-79955775180,77,Predictive control
2-s2.0-79955775180,77,Algorithms
2-s2.0-79955775180,77,Control
2-s2.0-79955775180,77,Controllers
2-s2.0-79955775180,77,Game theory
2-s2.0-79955775180,77,Model predictive control
2-s2.0-79955775180,77,Optimization
2-s2.0-79955775180,77,Tanks (containers)
2-s2.0-79955775180,77,Predictive control systems
2-s2.0-79952451558,77,Further development
2-s2.0-79952451558,77,Mapping studies
2-s2.0-79952451558,77,Research questions
2-s2.0-79952451558,77,Software development
2-s2.0-79952451558,77,Software Product Line
2-s2.0-79952451558,77,Software product lines
2-s2.0-79952451558,77,State of research
2-s2.0-79952451558,77,System development
2-s2.0-79952451558,77,Systematic mapping
2-s2.0-79952451558,77,Computer software selection and evaluation
2-s2.0-79952451558,77,Mapping
2-s2.0-79952451558,77,Research
2-s2.0-79952451558,77,Software testing
2-s2.0-79952451558,77,Software design
2-s2.0-77956618443,77,Dynamic constraints
2-s2.0-77956618443,77,Frequency constraint
2-s2.0-77956618443,77,Global optimizer
2-s2.0-77956618443,77,Gradient based
2-s2.0-77956618443,77,Mass optimization
2-s2.0-77956618443,77,Mass reduction
2-s2.0-77956618443,77,Non-linear dynamics
2-s2.0-77956618443,77,Optimization engine
2-s2.0-77956618443,77,Particle swarm
2-s2.0-77956618443,77,Particle swarm algorithm
2-s2.0-77956618443,77,Particle swarm optimization algorithm
2-s2.0-77956618443,77,Shape and size
2-s2.0-77956618443,77,Shape modification
2-s2.0-77956618443,77,Size and shape
2-s2.0-77956618443,77,Sizing optimization
2-s2.0-77956618443,77,Truss optimization
2-s2.0-77956618443,77,Vibration modes
2-s2.0-77956618443,77,Algorithms
2-s2.0-77956618443,77,Function evaluation
2-s2.0-77956618443,77,Mechanical variables measurement
2-s2.0-77956618443,77,Particle swarm optimization (PSO)
2-s2.0-77956618443,77,Structural design
2-s2.0-77956618443,77,Structural optimization
2-s2.0-77956618443,77,Trusses
2-s2.0-77956618443,77,Shape optimization
2-s2.0-79954497420,76,Critical component
2-s2.0-79954497420,76,Current analysis
2-s2.0-79954497420,76,Detection technique
2-s2.0-79954497420,76,Fault conditions
2-s2.0-79954497420,76,Fault diagnosis
2-s2.0-79954497420,76,Finite impulse response filter banks
2-s2.0-79954497420,76,High-resolution spectral analysis
2-s2.0-79954497420,76,Induction machines
2-s2.0-79954497420,76,Monitoring strategy
2-s2.0-79954497420,76,Multiple faults
2-s2.0-79954497420,76,Multiple features
2-s2.0-79954497420,76,Multiple signal classification
2-s2.0-79954497420,76,multiple-fault diagnosis
2-s2.0-79954497420,76,Reliable assessment
2-s2.0-79954497420,76,Single fault
2-s2.0-79954497420,76,Acoustic signal processing
2-s2.0-79954497420,76,Fault detection
2-s2.0-79954497420,76,Filter banks
2-s2.0-79954497420,76,FIR filters
2-s2.0-79954497420,76,Impulse response
2-s2.0-79954497420,76,Rotating machinery
2-s2.0-79954497420,76,Rotation
2-s2.0-79954497420,76,Spectrum analysis
2-s2.0-79954497420,76,Vibration analysis
2-s2.0-79954497420,76,Wavelet analysis
2-s2.0-79954497420,76,Induction motors
2-s2.0-78651372724,76,Decoupled structures
2-s2.0-78651372724,76,Dq-frame
2-s2.0-78651372724,76,Fault diagnosis
2-s2.0-78651372724,76,Faulty switches
2-s2.0-78651372724,76,Induction motor drive
2-s2.0-78651372724,76,Load torques
2-s2.0-78651372724,76,Mechanical velocity
2-s2.0-78651372724,76,Model-based
2-s2.0-78651372724,76,Non-linear observer
2-s2.0-78651372724,76,Operating condition
2-s2.0-78651372724,76,Power actuators
2-s2.0-78651372724,76,Simultaneous faults
2-s2.0-78651372724,76,Stator currents
2-s2.0-78651372724,76,Switching devices
2-s2.0-78651372724,76,Test benches
2-s2.0-78651372724,76,Three-phase inverter
2-s2.0-78651372724,76,Electric drives
2-s2.0-78651372724,76,Induction motors
2-s2.0-84867689553,75,Bag-of-words models
2-s2.0-84867689553,75,Benchmark datasets
2-s2.0-84867689553,75,Classification accuracy
2-s2.0-84867689553,75,Comparative studies
2-s2.0-84867689553,75,Computational costs
2-s2.0-84867689553,75,Empirical comparison
2-s2.0-84867689553,75,Learning approach
2-s2.0-84867689553,75,Learning models
2-s2.0-84867689553,75,Negative sentiments
2-s2.0-84867689553,75,Opinion mining
2-s2.0-84867689553,75,Running time
2-s2.0-84867689553,75,Sentiment analysis
2-s2.0-84867689553,75,Sentiment classification
2-s2.0-84867689553,75,Standard evaluations
2-s2.0-84867689553,75,Statistically significant difference
2-s2.0-84867689553,75,Text classification
2-s2.0-84867689553,75,Training time
2-s2.0-84867689553,75,Unbalanced data
2-s2.0-84867689553,75,Data mining
2-s2.0-84867689553,75,Information retrieval
2-s2.0-84867689553,75,Neural networks
2-s2.0-84867689553,75,Support vector machines
2-s2.0-80053182178,75,Conduction paths
2-s2.0-80053182178,75,Fast recovery diodes
2-s2.0-80053182178,75,Modulation techniques
2-s2.0-80053182178,75,Original structures
2-s2.0-80053182178,75,Photovoltaic power systems
2-s2.0-80053182178,75,Photovoltaic systems
2-s2.0-80053182178,75,pulsewidth-modulated power converters
2-s2.0-80053182178,75,PV system
2-s2.0-80053182178,75,Simulation model
2-s2.0-80053182178,75,Transformerless
2-s2.0-80053182178,75,Z-source inverter
2-s2.0-80053182178,75,Computer simulation
2-s2.0-80053182178,75,Energy conversion
2-s2.0-80053182178,75,Frequency modulation
2-s2.0-80053182178,75,Photovoltaic effects
2-s2.0-80053182178,75,Power converters
2-s2.0-80053182178,75,Leakage currents
2-s2.0-83255176185,75,Cloud monitoring
2-s2.0-83255176185,75,Monitoring technologies
2-s2.0-83255176185,75,New model
2-s2.0-83255176185,75,Open source tools
2-s2.0-83255176185,75,Open-source solutions
2-s2.0-83255176185,75,Proposed architectures
2-s2.0-83255176185,75,Service delivery
2-s2.0-83255176185,75,Computer applications
2-s2.0-83255176185,75,Electrical engineering
2-s2.0-83255176185,75,Cloud computing
2-s2.0-84870667876,73,Alarm correlation
2-s2.0-84870667876,73,Alarm management
2-s2.0-84870667876,73,Autonomic Computing
2-s2.0-84870667876,73,Computing environments
2-s2.0-84870667876,73,Computing system
2-s2.0-84870667876,73,Cyber-attacks
2-s2.0-84870667876,73,Fuzzy theory
2-s2.0-84870667876,73,Intrusion detection and prevention
2-s2.0-84870667876,73,Intrusion detection and prevention systems
2-s2.0-84870667876,73,Open structure
2-s2.0-84870667876,73,Self management
2-s2.0-84870667876,73,System requirements
2-s2.0-84870667876,73,Systematic Review
2-s2.0-84870667876,73,Cloud computing
2-s2.0-84870667876,73,Computer crime
2-s2.0-84870667876,73,Intrusion detection
2-s2.0-84870667876,73,Risk management
2-s2.0-84870667876,73,Taxonomies
2-s2.0-84870667876,73,Computer systems
2-s2.0-80053620715,72,Active damping
2-s2.0-80053620715,72,Control methods
2-s2.0-80053620715,72,Control schemes
2-s2.0-80053620715,72,Digital control
2-s2.0-80053620715,72,Discrete-time model
2-s2.0-80053620715,72,Displacement power factor
2-s2.0-80053620715,72,Indirect matrix converter
2-s2.0-80053620715,72,Input current
2-s2.0-80053620715,72,Input filter
2-s2.0-80053620715,72,Matrix converter
2-s2.0-80053620715,72,Output current
2-s2.0-80053620715,72,Power conversion
2-s2.0-80053620715,72,Predictive control
2-s2.0-80053620715,72,Resonance effect
2-s2.0-80053620715,72,Unity power factor
2-s2.0-80053620715,72,Digital control systems
2-s2.0-80053620715,72,Electric current control
2-s2.0-80053620715,72,Electric power factor
